Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),image_src
Akocrsiy,N95,NC15N,Intel,Celeron,SSD,Windows 11 Pro,1920x1080,5.0,6.0,339.0,Yes,11/4/24 18:43,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjQ1NDA3MTI5OTI3ODQ3OjE3MzA2NzY3NDY6c3BfYnRmX2Jyb3dzZTozMDA0MDYwNjU3MjUwMDI6OjA6Og&url=%2F15-6-inch-Computer-Processor-Computers-Bluetooth%2Fdp%2FB0D7NW37VC%2Fref%3Dsr_1_177_sspa%3Fdib%3DeyJ2IjoiMSJ9.55cz7mH7fBZTiUcV-aZEIFIGgvcnUy8Lt6K4vnKZyQITojrmAmxhyGy10-G92y-aFrikDpW-x0fAUgQwqZNBGqqp6qKG1nS93rHD1kmeGUUnQz1lJOIJ0MhjJ_7go4aOXBYbwIVCv3SgkD4f3K_p3zFUDM4KfuPvPvzQbDHz0Mjqn2-kMfX_Dad_NO5qF6s71yf7QfJK9ERhy6SxdaDqY3ve_d9ZPkowPlmFOlRIfZg-Iv60zC9u2KJY6aSinsJMkYkQJNS_hiJ6qaYjwnbBnzzbv0X58otrip6bZ1r4UqI.DZYdpLnVzW2_l6ysGeltK5V-P5932KUgPpmN0NrBmbo%26dib_tag%3Dse%26qid%3D1730676746%26s%3Dpc%26sr%3D1-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,2048,15.6,12,12,15.00 x 0.80 x 12.00 inches,,
HP,TPN-I139,TPN-I139,Intel,Core i7,SSD,Windows 11 Home,1600 x 900 Pixels,3.8,,977.99,Yes,11/4/24 18:43,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDA5MzMxMzA1NTI4MTg3OjE3MzA2NzY3NTI6c3BfYXRmX2Jyb3dzZTozMDA0Mjk1OTMyNzAzMDI6OjA6Og&url=%2FHP-Premium-Touchscreen-i7-1355U-External%2Fdp%2FB0DDTPZCZN%2Fref%3Dsr_1_169_sspa%3Fdib%3DeyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8%26dib_tag%3Dse%26qid%3D1730676752%26s%3Dpc%26sr%3D1-169-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,4096,17.3,32,4,15.78 x 10.15 x 0.78 inches,4.6,
HP,TPN-I139_767L0AV,TPN-I139_767L0AV,Intel,Core i7,SSD,Windows 11 Pro,1600 x 900 Pixels,,,1284.99,Yes,11/4/24 18:43,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDA5MzMxMzA1NTI4MTg3OjE3MzA2NzY3NTI6c3BfYXRmX2Jyb3dzZTozMDA0OTg3OTc2Mjc4MDI6OjA6Og&url=%2FHP-Business-Portable-Touchscreen-Fingerprint%2Fdp%2FB0DGLYHDZN%2Fref%3Dsr_1_170_sspa%3Fdib%3DeyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8%26dib_tag%3Dse%26qid%3D1730676752%26s%3Dpc%26sr%3D1-170-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,8192,17.3,64,0,15.78 x 10.15 x 0.78 inches,8.0,
HP,14-dq0760dx,14-dq0760dx,Intel,Celeron N4000,SSD,Windows,1366 X 768 Pixels,5.0,,359.99,Yes,11/4/24 18:44,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDA5MzMxMzA1NTI4MTg3OjE3MzA2NzY3NTI6c3BfYXRmX2Jyb3dzZTozMDA1MTE4MjczNzQ1MDI6OjA6Og&url=%2FHP-AI-Powered-Microsoft-included-Computer%2Fdp%2FB0DJXW94BL%2Fref%3Dsr_1_171_sspa%3Fdib%3DeyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8%26dib_tag%3Dse%26qid%3D1730676752%26s%3Dpc%26sr%3D1-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,128,14.0,4,1,19.00 x 10.00 x 1.00 inches,3.24,
Apple,MacBook Pro,MPXV2LL/A,Intel,Core i5,SSD,macOS Monterey,2560_x_1600,3.5,10.0,329.95,Yes,11/4/24 18:44,https://www.amazon.com/Apple-MacBook-MPXV2LL-Version-Renewed/dp/B07C3CTML2/ref=sr_1_172?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-172,Amazon,256,13.3,8,631,14.50 x 3.80 x 10.40 inches,3.02,
HP,HP Probook,X360 11 G2,Intel,Core i5,SSD,Windows 10 Pro,1366 x 768 Pixels,3.2,,134.99,Yes,11/4/24 18:44,https://www.amazon.com/X360-11-G2-Touchscreen-i5-8200Y/dp/B0DFMLJN33/ref=sr_1_173?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-173,Amazon,256,11.6,8,22,9.00 x 11.00 x 1.00 inches,,
Apple,MacBook Pro,MRX33LL/A,Apple,1,SSD,macOS Sonoma,3024x1964 Pixels,4.5,,1529.0,Yes,11/4/24 18:44,https://www.amazon.com/Apple-MacBook-14-inch-Storage-English/dp/B0CVFC6NQX/ref=sr_1_174?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-174,Amazon,512,14.2,18,12,12.31 x 8.71 x 0.61 inches,3.5,
HP,HP,HP,Intel,Core i3,SSD,Windows 11 Pro,1920x1080 Pixels,4.3,9.0,649.0,Yes,11/4/24 18:44,https://www.amazon.com/HP-Business-i3-1215U-i5-1135G7-Accessories/dp/B0D6B6SG4M/ref=sr_1_175?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-175,Amazon,2048,17.3,32,80,15.78 x 0.78 x 10.15 inches,5.5,
Dell,Inspiron,3511,Intel,Core i5,SSD,Windows 11 Home,1920 x 1080 Pixels,4.1,,498.8,Yes,11/4/24 18:44,https://www.amazon.com/Dell-Inspiron-3511-Touchscreen-i5-1135G7/dp/B0B29C364N/ref=sr_1_176?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-176,Amazon,2048,15.6,32,626,14.11 x 0.74 x 9.27 inches,3.74,
Lenovo,IdeaPad 1 15IJL7,IdeaPad 1 15IJL7,Intel,Celeron N,SSD,Windows 11 Home,1920 x 1080 Pixels,4.4,,359.0,Yes,11/4/24 18:44,https://www.amazon.com/Lenovo-IdeaPad-Display-Processor-Additional/dp/B0D74GBJ1L/ref=sr_1_177?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-177,Amazon,256,15.6,12,16,14.18 x 9.29 x 0.70 inches,3.42,
HP,HP Stream,HP Stream N4120,Intel,Celeron,eMMC,Windows 11 S,1366 x 768 Pixels,4.3,,299.0,Yes,11/4/24 18:44,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0DC6LT34G/ref=sr_1_179?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-179,Amazon,128,14.0,16,332,12.76 x 8.86 x 0.71 inches,3.24,
ACEMAGIC,AX16PRO,AX16PRO,AMD,AMD Ryzen 7,SSD,Windows,1920 x 1080 Pixels,4.1,8.0,479.97,Yes,11/4/24 18:44,https://www.amazon.com/ACEMAGIC-16-1-inch-Processor-Computer-Keyboard/dp/B0DD3SKFMR/ref=sr_1_180?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-180,Amazon,512,16.1,16,26,14.25 x 9.90 x 0.70 inches,3.74,
Dell,dell 5480,Latitude 14-5480SA9104,Intel,Core i5,SSD,Windows 10 Pro,1366x768,4.3,10.0,179.35,Yes,11/4/24 18:44,https://www.amazon.com/Dell-Latitude-Business-i5-6300U-Keyboard/dp/B07MBR4F43/ref=sr_1_181?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-181,Amazon,256,14.0,8,624,13.10 x 9.00 x 0.88 inches,3.52,
Lenovo,V15,G3,Intel,Core i5,SSD,Windows 11 Pro,1920x1080,4.3,,569.0,Yes,11/4/24 18:44,https://www.amazon.com/Lenovo-G3-Business-i7-1195G7-Bluetooth/dp/B0CF27XTKM/ref=sr_1_182?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-182,Amazon,512,15.6,16,55,14.00 x 9.30 x 0.78 inches,3.75,
HP,HP Envy,14-es0033dx,Intel,Core i7,SSD,Windows 11 Home,1920 x 1080 Pixels,3.8,11.5,670.0,Yes,11/4/24 18:44,https://www.amazon.com/HP-2-1-Touch-Screen-i7-16GB/dp/B0C4HNM8L4/ref=sr_1_183?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-183,Amazon,2048,14.0,16,56,12.68 x 8.30 x 0.77 inches,3.3,
MTWZMM,MTL1732,MTL1732N,Intel,Celeron,SSD,Windows,1920x1080 Pixels,3.6,8.0,287.7,Yes,11/4/24 18:45,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MDA5MzMxMzA1NTI4MTg3OjE3MzA2NzY3NTI6c3BfbXRmX2Jyb3dzZTozMDAxNjAyODQ2NzgzMDI6OjA6Og&url=%2FMTWZMM-1920x1080-Bluetooth-Students-Business%2Fdp%2FB0CQRGR2R8%2Fref%3Dsr_1_186_sspa%3Fdib%3DeyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8%26dib_tag%3Dse%26qid%3D1730676752%26s%3Dpc%26sr%3D1-186-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,512,17.3,8,44,15.74 x 0.86 x 10.10 inches,4.43,
HP,3NU63UT,HP G5,Intel,Celeron N3350,SSD,Chrome OS,1920x1080 Pixels,3.9,5.0,75.0,Yes,11/4/24 18:45,https://www.amazon.com/HP-Chromebook-Celeron-3NU63UT-Renewed/dp/B08P2C2H9M/ref=sr_1_187?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-187,Amazon,16,14.0,4,617,17.00 x 10.50 x 2.75 inches,2.0,
ASUS,TUF Gaming A16,TUF Gaming A16,AMD,Ryzen 7,SSD,Windows,1920 x 1200 pixels,5.0,,825.0,Yes,11/4/24 18:45,https://www.amazon.com/ASUS-TUF-Gaming-A16-Octa-core/dp/B0D4D9YJKW/ref=sr_1_188?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-188,Amazon,512,16.0,16,4,9.92 x 13.98 x 1.06 inches,4.85,
HP,Chromebook 15,Chromebook 15,Intel,Pentium,eMMC,Chrome OS,1366 x 768 Pixels,4.5,15.0,299.98,Yes,11/4/24 18:45,https://www.amazon.com/HP-Chromebook-15-Graphics-Anti-Glare/dp/B0C3VR5FR5/ref=sr_1_189?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-189,Amazon,128,15.6,8,68,14.28 x 9.51 x 0.71 inches,3.74,
Apple,"Apple MacBook Air (13-inch Retina display, 1.6GHz dual-core Intel Core i5, 128GB) - Gold (Latest Model)   See more",MREE2LL/A,Intel,Core i5,SSD,macOS Mojave,2560x1600 Pixels,4.0,12.0,378.99,Yes,11/4/24 18:45,https://www.amazon.com/Apple-MacBook-13-inch-display-dual-core/dp/B07NPTXDK7/ref=sr_1_190?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-190,Amazon,128,13.3,8,626,12.60 x 9.00 x 2.34 inches,3.56,
Dell,Inspiron 15 3520,Inspiron 15 3520,Intel,Core i7,SSD,Windows 11 Home,1920 x 1080 Pixels,3.5,10.0,623.99,Yes,11/4/24 18:45,https://www.amazon.com/Dell-Inspiron-3520-i7-1255U-Processor/dp/B0C9RVBJDW/ref=sr_1_191?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-191,Amazon,2048,15.6,32,60,14.11 x 9.27 x 0.83 inches,3.65,
Lenovo,Idea Premium Series,Idea Premium Series,Intel,Core i3,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.4,,639.0,Yes,11/4/24 18:45,https://www.amazon.com/Lenovo-Idea-Premium-Touchscreen-Processor/dp/B0DDR5RNPF/ref=sr_1_192?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-192,Amazon,2048,15.6,40,456,14.18 x 9.29 x 0.70 inches,3.59,
Dell,,5490,Intel,Core i5,SSD,Windows,1920 x 1080 pixels,4.8,,199.97,Yes,11/4/24 18:45,https://www.amazon.com/Dell-Latitude-5490-i5-8350U-Windows/dp/B0B46T6RDY/ref=sr_1_195?dib=eyJ2IjoiMSJ9.cjpBIXqtdcVitlDxpZC_H7TlYRf_aDGVrKEDDENKK6QuwSViINUk28bbPbei9T7h5-ML38s7NzYtVPlQnIPoU8ROEM2Wa-Ay3vhdtlT_2eI05R9glC_o_C5BmrmtIcNMSomVeoZ9z21nQ3FaixM6_KZw3PzW3UOKYxIVhsujzU3cfyQnB8mBH_14fLm51eoITVF6NeBFyWUhBBrbuSQKsvSChROUsnXscM0TOBRDWD6C4261fkM5_urepKe1XfnN3ZggqnOoIjr1CmuTeGijyK2Fvo1xUAq8SnI7XC-_5YI.7-3joNpN6mLiFo4yyRCeye9J4gOluiVY056tvdj2Ed8&dib_tag=se&qid=1730676752&s=pc&sr=1-195,Amazon,512,14.0,16,8,9.00 x 13.10 x 0.90 inches,3.52,
