Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),image_src
HP,HP 17,HP 17,Intel,Core i3,SSD,Windows,1920 x 1080 Pixels,4.0,9.5,588.00,Yes,2024-12-05 13:35:47,https://www.amazon.com/HP-17-Computer-Microsoft-Full-Size/dp/B0D17PTZPT/ref=sr_1_486?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-486,Amazon,2048,17.3,32,23,15.78 x 10.15 x 0.78 inches,4.6,https://m.media-amazon.com/images/I/71blt6-THKL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Panasonic,,CF53RL1A,Intel,Core i5,SSD,Windows 10 Pro,1366 x 768,4.1,1.0,414.00,Yes,2024-12-05 13:35:54,https://www.amazon.com/Panasonic-Toughbook-Display-i5-2520M-Windows/dp/B07WP6RFYS/ref=sr_1_488?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-488,Amazon,2048,14.0,16,240,18.00 x 17.00 x 5.00 inches,8.51,https://m.media-amazon.com/images/I/61OVBXzGYYL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Lenovo,Lenovo ThinkPad E15 Gen 2,,AMD,Ryzen 5 4500U,SSD,Windows 10 Pro,1920 x 1080 Pixels,3.6,8.0,307.77,Yes,2024-12-05 13:35:58,https://www.amazon.com/Lenovo-ThinkPad-Business-1920x1080-Bluetooth/dp/B0C92G8NQB/ref=sr_1_489?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-489,Amazon,512,15.6,16,9,17.00 x 3.00 x 14.00 inches,3.75,https://m.media-amazon.com/images/I/71bE73ZEegL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,HP,HP,Intel,Core i3,SSD,Windows 10 Pro,1920 x 1080 Pixels,4.0,,519.99,Yes,2024-12-05 13:36:03,https://www.amazon.com/HP-Essential-Processor-i5-1155G7-Bluetooth/dp/B0D66QBBJ8/ref=sr_1_490?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-490,Amazon,2048,17.3,32,31,15.78 x 10.15 x 0.78 inches,4.6,https://m.media-amazon.com/images/I/710ZHBVAkbL.__AC_SY300_SX300_QL70_FMwebp_.jpg
Apple,MacBook Pro,MXK32LL/A,Intel,Core i5,SSD,macOS Catalina,,4.1,10.0,369.97,Yes,2024-12-05 13:36:08,https://www.amazon.com/Apple-MacBook-13-inch-Storage-Keyboard/dp/B08FG7S7G7/ref=sr_1_491?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-491,Amazon,256,13.0,8,229,13.41 x 9.76 x 2.41 inches,4.44,https://m.media-amazon.com/images/I/716tdyGC3+L._AC_SY300_SX300_.jpg
ZENAERO,AeonBook 1TB,AeonBook 1TB,Intel,Intel N100,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.1,,199.99,Yes,2024-12-05 13:36:12,https://www.amazon.com/ZENAERO-1TB-Lake-N100-Notebook-Fingerprint/dp/B0D819ZY4P/ref=sr_1_492?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-492,Amazon,2048,15.6,16,45,14.05 x 0.39 x 9.17 inches,3.44,https://m.media-amazon.com/images/I/71UM6U5io7L.__AC_SX300_SY300_QL70_FMwebp_.jpg
INHONLAP,No,,Intel,Celeron N4000,SSD,macOS Big Sur,1920 x 1080 Pixels,4.3,,179.00,Yes,2024-12-05 13:36:17,https://www.amazon.com/INHONLAP-Computer-Display-Processor-Support/dp/B0D2T45CLG/ref=sr_1_493?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-493,Amazon,256,14.0,8,25,12.70 x 8.40 x 0.39 inches,4.02,https://m.media-amazon.com/images/I/61xSQFY3zxL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,Newest HP 14 Inch Laptop,Newest HP 14 Inch Laptop,Intel,Celeron N,eMMC,Windows 11 Home,1366 x 768 Pixels,4.1,,259.00,Yes,2024-12-05 13:36:21,https://www.amazon.com/HP-Newest-14-Laptop-HubxcelAccessory/dp/B0D1LRCVFC/ref=sr_1_494?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-494,Amazon,64,14.0,4,72,12.76 x 8.86 x 0.71 inches,3.24,https://m.media-amazon.com/images/I/61nXgmERYNL.__AC_SY300_SX300_QL70_FMwebp_.jpg
Microsoft,Surface Laptop,9U1-00001,Intel,Core i5,SSD,Windows,2400 x 1600 Pixels,4.0,,684.99,Yes,2024-12-05 13:36:24,https://www.amazon.com/Microsoft-Surface-Laptop-Studio-Touchscreen/dp/B09N8V3YBP/ref=sr_1_495?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-495,Amazon,256,14.0,16,27,20.00 x 9.00 x 3.00 inches,3.4,https://m.media-amazon.com/images/I/61UGE9cZVlL.__AC_SY300_SX300_QL70_FMwebp_.jpg
Lenovo,Lenovo Thinkpad,,AMD,AMD Ryzen 7,SSD,Windows 10 Pro,1920 x 1080 Pixels,,,339.00,Yes,2024-12-05 13:36:28,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzkwMTkxMjU5MjExODU6MTcyNjk5Nzk4NjpzcF9tdGZfYnJvd3NlOjMwMDM0NDIwMjY5MjkwMjo6MDo6&url=%2FLenovo-Thinkpad-Notebook-Octa-core-Bluetooth%2Fdp%2FB0D9K6KGDR%2Fref%3Dsr_1_496_sspa%3Fdib%3DeyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk%26dib_tag%3Dse%26qid%3D1726997986%26s%3Dpc%26sr%3D1-496-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,512,15.6,16,0,,,https://m.media-amazon.com/images/I/41Zu0mEb5mL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Acer,Aspire,A515,Intel,Core i5,SSD,Windows 11 Pro,1920x1080 Pixels,,,569.99,Yes,2024-12-05 13:36:32,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzkwMTkxMjU5MjExODU6MTcyNjk5Nzk4NjpzcF9tdGZfYnJvd3NlOjMwMDI5NTk1MTMyNTAwMjo6MDo6&url=%2Facer-Student-Business-Touchscreen-i5-13420H%2Fdp%2FB0D98WSMBV%2Fref%3Dsr_1_497_sspa%3Fdib%3DeyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk%26dib_tag%3Dse%26qid%3D1726997986%26s%3Dpc%26sr%3D1-497-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,4096,15.6,8,0,14.29 x 9.35 x 0.71 inches,3.9,https://m.media-amazon.com/images/I/61F7ypv3RXL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Dell,Latitude,Latitude 5420,Intel,Core i5,SSD,Windows 10 Pro,1920 x 1080 Pixels,5.0,,929.00,Yes,2024-12-05 13:36:37,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzkwMTkxMjU5MjExODU6MTcyNjk5Nzk4NjpzcF9tdGZfYnJvd3NlOjMwMDQwNjMxNjU3NjIwMjo6MDo6&url=%2FDell-Latitude-5420-Touchscreen-i5-1145G7%2Fdp%2FB0DG5FP4G4%2Fref%3Dsr_1_498_sspa%3Fdib%3DeyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk%26dib_tag%3Dse%26qid%3D1726997986%26s%3Dpc%26sr%3D1-498-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,4096,14.0,64,1,,3.09,https://m.media-amazon.com/images/I/71yzfzSKEjL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,G9,G8,Intel,Core i5,SSD,Windows,1920 x 1080 Pixels,4.0,,599.99,Yes,2024-12-05 13:36:41,https://www.amazon.com/HP-G8-Business-i5-1135G7-Processor/dp/B0CMR54QC7/ref=sr_1_499?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-499,Amazon,2048,15.6,16,74,14.09 x 0.78 x 9.53 inches,3.74,https://m.media-amazon.com/images/I/71tWGsB3mbL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,HP Stream,HP Stream,Intel,Celeron N,eMMC,Windows 11 S,1366 x 768 Pixels,4.3,,229.00,Yes,2024-12-05 13:36:46,https://www.amazon.com/HP-Stream-BrightView-Processor-Graphics/dp/B0D9QHWQQQ/ref=sr_1_500?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-500,Amazon,64,14.0,16,373,12.76 x 8.86 x 0.71 inches,3.24,https://m.media-amazon.com/images/I/71XNhRbl7VL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,HP Stream,HP Stream 14,Intel,Pentium,eMMC,Windows 11 S,1366 x 768 Pixels,4.2,,449.00,Yes,2024-12-05 13:36:51,https://www.amazon.com/HP-Stream-14-BrightView-Graphics/dp/B0D9VR9N2J/ref=sr_1_501?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-501,Amazon,2048,14.0,16,33,12.76 x 8.86 x 0.71 inches,3.24,https://m.media-amazon.com/images/I/81b1cYP6lTL.__AC_SX300_SY300_QL70_FMwebp_.jpg
Lenovo,"Lenovo 15"" Laptop","Lenovo 15"" Laptop",Intel,Pentium,SSD,Windows,1920x1080 Pixels,4.1,,219.99,Yes,2024-12-05 13:36:56,https://www.amazon.com/Lenovo-Performance-15-Laptop-Super-Fast/dp/B0C6NCVQV1/ref=sr_1_502?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-502,Amazon,256,15.0,8,166,14.20 x 9.30 x 0.70 inches,4.98,https://m.media-amazon.com/images/I/51kxgT97EOL.__AC_SY300_SX300_QL70_FMwebp_.jpg
Apple,MacBook Pro,Mvvm2ll/a,Intel,Core i9,SSD,macOS Cheetah,2560 x 1600 Pixels,4.0,11.0,509.99,Yes,2024-12-05 13:37:05,https://www.amazon.com/2019-Apple-MacBook-16-inch-1TB-SSD-Storage/dp/B08DDB4R6T/ref=sr_1_504?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-504,Amazon,2048,16.0,16,112,11.14 x 2.40 x 15.63 inches,5.68,https://m.media-amazon.com/images/I/71uedAhaSFL.__AC_SX300_SY300_QL70_FMwebp_.jpg
ACEMAGIC,AX15,AX15,Intel,Intel Mobile CPU,SSD,Windows,1920x1080 Pixels,3.5,,299.99,Yes,2024-12-05 13:37:09,https://www.amazon.com/ACEMAGIC-Computer-15-6-inch-Traditional-Windows11/dp/B0DB8CB67P/ref=sr_1_505?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-505,Amazon,512,15.6,16,16,14.07 x 9.00 x 0.66 inches,3.74,https://m.media-amazon.com/images/I/71o1K5Qu9vL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,Essential 17,HP 17,Intel,Core i7,SSD,Windows,1920 x 1080 Pixels,4.2,10.75,1029.99,Yes,2024-12-05 13:37:15,https://www.amazon.com/HP-17-Computer-Business-Microsoft/dp/B0D4TXKF8J/ref=sr_1_506?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-506,Amazon,4096,17.0,64,9,15.78 x 10.15 x 0.81 inches,5.11,https://m.media-amazon.com/images/I/71vLMaYzfZL.__AC_SX300_SY300_QL70_FMwebp_.jpg
HP,"2024 Newest HP 14"" Chromebook","2024 Newest HP 14"" Chromebook",Intel,Celeron N,eMMC,Chrome OS,1366 x 768 Pixels,4.1,14.0,212.75,Yes,2024-12-05 13:37:20,https://www.amazon.com/HP-Chromebook-2024-Newest-MarxsolAccessory/dp/B0CVGV2YBT/ref=sr_1_507?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-507,Amazon,64,14.0,4,166,12.85 x 8.94 x 0.72 inches,3.35,https://m.media-amazon.com/images/I/71MYwAOIggL.__AC_SY300_SX300_QL70_FMwebp_.jpg
ASUS,Zephyrus Duo,GX650PY-XS97,AMD,Ryzen 9,SSD,Windows 11 Pro,2560 x 1600 pixels,3.4,,3999.99,Yes,2024-12-05 13:37:28,https://www.amazon.com/ASUS-Zephyrus-Gaming-Laptop-240Hz/dp/B0BS9X9TVG/ref=sr_1_509?dib=eyJ2IjoiMSJ9.y1cm0Hn2J85ZBS-l9WLDisfKlbzl0czhTnq0iKIe1baZeuelJZB-w_W2ZoKV3yygK96UMunegshXL3hr6l52yqnPktPuGscI_O1DJNjvkV-ZGV881JJFADqC9kOI1s0sLJkp3iyopEQi7YXt5AR8x2Qoo3NurzqJ1u2JjHX8P1qiDD3tmuOetvrk93e62ZuS94ZU__z70IgmPhyF6Xn76k4Xl8zQrtLqSXIsJlJulGRzXHHQJqzgxoydoQk_QkXS8fQHwDyMCd5Up1RknBc_Ql_bQR4kDP8z5JA8sutbvo4.gLxQqrKvdW7Bu3X2ebFrgB0jY2N9znI3mD6j4_n5Puk&dib_tag=se&qid=1726997986&s=pc&sr=1-509,Amazon,4096,16.0,32,43,13.98 x 1.17 x 10.47 inches,5.9,https://m.media-amazon.com/images/I/81zcWHEllnL.__AC_SY300_SX300_QL70_FMwebp_.jpg
